"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14710802181;2015-11-17 23:29:52;123;48235;"HEAVY";41;-36.779921;174.747771
14661603337;2015-11-16 04:33:18;324;48235;"HEAVY";0;-36.751506;174.728004
14776045679;2015-11-20 02:05:26;85;48235;"HEAVY";53;-36.811808;174.753139
14646363169;2015-11-15 20:15:49;129;48235;"HEAVY";3;-36.779323;174.745988
14780623491;2015-11-20 05:16:20;266;48235;"HEAVY";15;-36.797551;174.761497
14643381547;2015-11-15 18:41:35;154;48235;"HEAVY";89;-36.770929;174.742878
14688488385;2015-11-17 03:08:07;158;48235;"HEAVY";70;-36.76422;174.739531
14761704929;2015-11-19 18:53:30;25;48235;"HEAVY";71;-36.81501;174.750922
14658224186;2015-11-16 02:29:15;52;48235;"HEAVY";36;-36.762415;174.737423
14741018264;2015-11-18 23:34:59;266;48235;"HEAVY";20;-36.722112;174.713115
14655890864;2015-11-16 01:14:55;233;48235;"HEAVY";26;-36.751232;174.727922
14703718904;2015-11-17 20:00:18;316;48235;"HEAVY";23;-36.797503;174.761517
14774904528;2015-11-20 01:30:10;144;48235;"HEAVY";85;-36.793603;174.756964
14730468160;2015-11-18 17:33:59;140;48235;"HEAVY";29;-36.797406;174.761091
14762685852;2015-11-19 19:22:26;191;48235;"HEAVY";65;-36.823403;174.750425
14643609272;2015-11-15 18:49:14;335;48235;"HEAVY";16;-36.796646;174.760543
14741972289;2015-11-19 00:02:26;174;48235;"HEAVY";17;-36.724246;174.713245
14762642931;2015-11-19 19:21:18;207;48235;"HEAVY";64;-36.813146;174.754354
14774822335;2015-11-20 01:27:16;159;48235;"HEAVY";81;-36.764239;174.739562
14646134644;2015-11-15 20:09:22;153;48235;"HEAVY";11;-36.776854;174.7441
14707304681;2015-11-17 21:45:58;122;48235;"HEAVY";18;-36.784927;174.751395
14710606606;2015-11-17 23:23:38;167;48235;"HEAVY";29;-36.764393;174.737463
14736707864;2015-11-18 21:29:53;94;48235;"HEAVY";0;-36.722309;174.712323
14646053358;2015-11-15 20:06:21;177;48235;"HEAVY";15;-36.774955;174.742875
14772698954;2015-11-20 00:23:04;43;48235;"HEAVY";17;-36.788745;174.75187
14734989828;2015-11-18 20:42:42;321;48235;"HEAVY";78;-36.794421;174.757618
14653483592;2015-11-16 00:00:20;330;48235;"HEAVY";34;-36.778559;174.745038
14747537200;2015-11-19 02:41:14;324;48235;"HEAVY";0;-36.75177;174.72825
14643381556;2015-11-15 18:41:45;162;48235;"HEAVY";91;-36.773023;174.743892
14688767670;2015-11-17 03:16:45;201;48235;"HEAVY";75;-36.803973;174.760641
14707644675;2015-11-17 21:56:13;308;48235;"HEAVY";32;-36.761242;174.73617
14739693795;2015-11-18 22:55:35;323;48235;"HEAVY";0;-36.751453;174.727966
14653465130;2015-11-16 00:00:02;311;48235;"HEAVY";0;-36.779292;174.745809
14711878565;2015-11-18 00:02:08;267;48235;"HEAVY";36;-36.800257;174.759323
14760819280;2015-11-19 18:26:15;53;48235;"HEAVY";7;-36.799001;174.761591
14772721796;2015-11-20 00:23:55;332;48235;"HEAVY";88;-36.782285;174.748984
14643996833;2015-11-15 19:01:46;140;48235;"HEAVY";8;-36.797092;174.761331
14714173772;2015-11-18 01:07:53;119;48235;"HEAVY";20;-36.784936;174.751383
14746340772;2015-11-19 02:07:00;90;48235;"HEAVY";41;-36.724237;174.714903
14646363211;2015-11-15 20:15:49;129;48235;"HEAVY";3;-36.779323;174.745988
14772721794;2015-11-20 00:23:44;334;48235;"HEAVY";81;-36.784376;174.750236
14654858729;2015-11-16 00:42:54;35;48235;"HEAVY";16;-36.722314;174.713338
14662653205;2015-11-16 05:36:17;317;48235;"HEAVY";81;-36.755602;174.730933
14735010810;2015-11-18 20:43:28;324;48235;"HEAVY";72;-36.786339;174.752182
14762704124;2015-11-19 19:22:57;207;48235;"HEAVY";59;-36.827559;174.747868
14661826117;2015-11-16 04:44:46;310;48235;"HEAVY";7;-36.722168;174.712215
14762624750;2015-11-19 19:20:36;209;48235;"HEAVY";90;-36.805865;174.759502
14735166647;2015-11-18 20:47:36;332;48235;"HEAVY";0;-36.777302;174.744266
14653188417;2015-11-15 23:51:33;52;48235;"HEAVY";32;-36.799213;174.76127
14700111435;2015-11-17 18:13:10;75;48235;"HEAVY";0;-36.799929;174.759833
14735772127;2015-11-18 21:04:13;114;48235;"HEAVY";21;-36.752176;174.728336
14711819987;2015-11-18 00:00:19;202;48235;"HEAVY";21;-36.79652;174.760833
14685129605;2015-11-17 01:26:23;124;48235;"HEAVY";24;-36.752217;174.728344
14682249396;2015-11-17 00:02:07;3;48235;"HEAVY";15;-36.751122;174.727748
14774799479;2015-11-20 01:27:03;153;48235;"HEAVY";61;-36.762066;174.73839
14660739972;2015-11-16 03:56:26;332;48235;"HEAVY";8;-36.751287;174.727872
14690683242;2015-11-17 04:25:02;35;48235;"HEAVY";68;-36.812914;174.752623
14760798150;2015-11-19 18:25:37;78;48235;"HEAVY";18;-36.799924;174.759769
14760837231;2015-11-19 18:26:51;269;48235;"HEAVY";15;-36.797515;174.761475
14707382629;2015-11-17 21:48:45;306;48235;"HEAVY";27;-36.779443;174.746012
14774799414;2015-11-20 01:26:46;143;48235;"HEAVY";65;-36.76007;174.736895
14714007918;2015-11-18 01:03:23;149;48235;"HEAVY";7;-36.77663;174.744006
14646650725;2015-11-15 20:25:18;245;48235;"HEAVY";27;-36.783981;174.751323
14719937802;2015-11-18 04:07:20;208;48235;"HEAVY";47;-36.827354;174.748006
14762642958;2015-11-19 19:21:38;201;48235;"HEAVY";67;-36.815227;174.751378
14660672132;2015-11-16 03:53:55;151;48235;"HEAVY";89;-36.745263;174.721985
14760890999;2015-11-19 18:28:33;206;48235;"HEAVY";64;-36.813134;174.754372
14704354873;2015-11-17 20:19:11;256;48235;"HEAVY";21;-36.783913;174.751386
14742927941;2015-11-19 00:29:53;233;48235;"HEAVY";29;-36.75124;174.727912
14748349402;2015-11-19 03:05:09;104;48235;"HEAVY";19;-36.735496;174.716502
14721039039;2015-11-18 04:54:24;36;48235;"HEAVY";90;-36.80708;174.758222
14654028164;2015-11-16 00:16:57;333;48235;"HEAVY";19;-36.75131;174.727872
14772250114;2015-11-20 00:09:42;150;48235;"HEAVY";11;-36.787497;174.752931
14774777371;2015-11-20 01:26:09;139;48235;"HEAVY";75;-36.754892;174.730874
14730469035;2015-11-18 17:32:43;152;48235;"HEAVY";62;-36.785661;174.751756
14646307912;2015-11-15 20:14:05;144;48235;"HEAVY";0;-36.778888;174.745515
14721028377;2015-11-18 04:53:41;28;48235;"HEAVY";86;-36.814754;174.751364
14656555111;2015-11-16 01:35:07;159;48235;"HEAVY";78;-36.78847;174.753636
14731349741;2015-11-18 18:33:27;327;48235;"HEAVY";0;-36.751575;174.728092
14691910728;2015-11-17 05:29:30;14;48235;"HEAVY";17;-36.752498;174.72955
14733846255;2015-11-18 20:12:18;140;48235;"HEAVY";0;-36.796845;174.761079
14760908567;2015-11-19 18:29:36;190;48235;"HEAVY";74;-36.82335;174.750438
14646507589;2015-11-15 20:20:19;99;48235;"HEAVY";7;-36.779898;174.748368
14700164797;2015-11-17 18:14:55;320;48235;"HEAVY";29;-36.797495;174.76152
14647917953;2015-11-15 21:04:26;329;48235;"HEAVY";90;-36.748183;174.723764
14646289199;2015-11-15 20:13:42;148;48235;"HEAVY";6;-36.778567;174.745255
14730047241;2015-11-18 17:17:09;118;48235;"HEAVY";19;-36.752194;174.72833
14643594137;2015-11-15 18:48:48;323;48235;"HEAVY";0;-36.796838;174.760809
14685279585;2015-11-17 01:30:37;1;48235;"HEAVY";15;-36.751239;174.727862
14734938267;2015-11-18 20:41:27;52;48235;"HEAVY";12;-36.799023;174.761492
14766416969;2015-11-19 21:12:42;226;48235;"HEAVY";40;-36.799683;174.760944
14657718372;2015-11-16 02:12:45;331;48235;"HEAVY";79;-36.791746;174.755371
14733712351;2015-11-18 20:09:27;146;48235;"HEAVY";0;-36.784418;174.75102
14647861198;2015-11-15 21:02:50;341;48235;"HEAVY";89;-36.764979;174.739384
14731080346;2015-11-18 18:12:06;274;48235;"HEAVY";16;-36.797478;174.761508
14746320878;2015-11-19 02:06:06;118;48235;"HEAVY";20;-36.722425;174.713275
14780746590;2015-11-20 05:25:04;251;48235;"HEAVY";9;-36.750718;174.726693
14710863574;2015-11-17 23:31:57;124;48235;"HEAVY";19;-36.784944;174.751385
14651640993;2015-11-15 23:02:08;214;48235;"HEAVY";14;-36.762595;174.737226
14763574670;2015-11-19 19:48:48;330;48235;"HEAVY";26;-36.797398;174.761438
14767940479;2015-11-19 21:59:04;191;48235;"HEAVY";13;-36.751442;174.727661
14711859422;2015-11-18 00:01:24;227;48235;"HEAVY";34;-36.799514;174.761171
14650607692;2015-11-15 22:29:22;88;48235;"HEAVY";36;-36.735921;174.717358
14778261063;2015-11-20 03:19:01;81;48235;"HEAVY";0;-36.799947;174.759649
14653148564;2015-11-15 23:50:32;75;48235;"HEAVY";0;-36.799924;174.759854
14688611032;2015-11-17 03:12:21;326;48235;"HEAVY";0;-36.796846;174.760914
14731871599;2015-11-18 19:26:46;60;48235;"HEAVY";0;-36.739605;174.720313
14772780966;2015-11-20 00:25:44;333;48235;"HEAVY";89;-36.762991;174.738365
14747555710;2015-11-19 02:42:02;8;48235;"HEAVY";16;-36.751217;174.727839
14780649146;2015-11-20 05:17:53;325;48235;"HEAVY";65;-36.7863;174.752194
14780737163;2015-11-20 05:24:20;248;48235;"HEAVY";0;-36.750695;174.726736
14774641070;2015-11-20 01:22:13;135;48235;"HEAVY";28;-36.734139;174.718305
14688634387;2015-11-17 03:12:38;326;48235;"HEAVY";0;-36.796846;174.760914
14688643507;2015-11-17 03:13:12;152;48235;"HEAVY";16;-36.796649;174.760893
14761665228;2015-11-19 18:52:26;27;48235;"HEAVY";67;-36.826593;174.748053
14657920109;2015-11-16 02:19:03;300;48235;"HEAVY";18;-36.77966;174.746321
14731182538;2015-11-18 18:13:08;323;48235;"HEAVY";84;-36.793781;174.757076
14660714795;2015-11-16 03:55:25;142;48235;"HEAVY";6;-36.750545;174.726463
14662472398;2015-11-16 05:23:14;329;48235;"HEAVY";0;-36.75189;174.728378
14746246633;2015-11-19 02:04:19;67;48235;"HEAVY";23;-36.722358;174.713287
14710581070;2015-11-17 23:23:23;173;48235;"HEAVY";41;-36.763349;174.737484
14774922785;2015-11-20 01:30:37;139;48235;"HEAVY";47;-36.796982;174.760717
14772698963;2015-11-20 00:23:32;338;48235;"HEAVY";65;-36.786352;174.751396
14731349204;2015-11-18 18:26:49;351;48235;"HEAVY";17;-36.762511;174.736915
14774904518;2015-11-20 01:29:48;159;48235;"HEAVY";76;-36.789588;174.754204
14732114534;2015-11-18 19:41:36;233;48235;"HEAVY";42;-36.762098;174.737949
14751665514;2015-11-19 05:07:57;273;48235;"HEAVY";9;-36.722146;174.712315
14777711886;2015-11-20 02:59:35;13;48235;"HEAVY";64;-36.816485;174.750413
14646363172;2015-11-15 20:15:49;129;48235;"HEAVY";3;-36.779323;174.745988
14651641071;2015-11-15 23:01:47;239;48235;"HEAVY";10;-36.761708;174.738657
14763490045;2015-11-19 19:46:16;27;48235;"HEAVY";80;-36.814771;174.75112
14643338901;2015-11-15 18:39:42;142;48235;"HEAVY";51;-36.753364;174.729312
14719862137;2015-11-18 04:04:33;87;48235;"HEAVY";50;-36.811805;174.753191
14749995063;2015-11-19 03:58:33;245;48235;"HEAVY";16;-36.751244;174.727944
14733712291;2015-11-18 20:09:27;146;48235;"HEAVY";0;-36.784418;174.75102
14778455639;2015-11-20 03:26:10;215;48235;"HEAVY";75;-36.809874;174.755966
14777692606;2015-11-20 02:59:01;357;48235;"HEAVY";76;-36.8226;174.7502
14719332498;2015-11-18 03:45:12;245;48235;"HEAVY";0;-36.800087;174.760162
14733151543;2015-11-18 19:55:41;48;48235;"HEAVY";0;-36.777111;174.743926
14646183926;2015-11-15 20:10:18;151;48235;"HEAVY";10;-36.777106;174.744292
14688634392;2015-11-17 03:12:43;320;48235;"HEAVY";11;-36.796816;174.760875
14688526480;2015-11-17 03:09:21;152;48235;"HEAVY";85;-36.776979;174.746141
14643594152;2015-11-15 18:48:48;323;48235;"HEAVY";0;-36.796838;174.760809
14731182847;2015-11-18 18:16:17;310;48235;"HEAVY";40;-36.779283;174.746046
14780088901;2015-11-20 04:41:00;182;48235;"HEAVY";40;-36.819974;174.750181
14731349668;2015-11-18 18:32:37;288;48235;"HEAVY";18;-36.751188;174.728049
14656555122;2015-11-16 01:35:19;154;48235;"HEAVY";75;-36.790669;174.754722
14646289197;2015-11-15 20:13:41;148;48235;"HEAVY";0;-36.778555;174.745247
14688634398;2015-11-17 03:12:58;332;48235;"HEAVY";14;-36.796559;174.760515
14745043681;2015-11-19 01:30:03;235;48235;"HEAVY";23;-36.751255;174.727891
14745070970;2015-11-19 01:30:35;318;48235;"HEAVY";18;-36.751996;174.728486
14762642947;2015-11-19 19:21:31;231;48235;"HEAVY";64;-36.814319;174.752187
14643609194;2015-11-15 18:49:08;322;48235;"HEAVY";15;-36.796789;174.76076
14662637707;2015-11-16 05:35:11;341;48235;"HEAVY";82;-36.76726;174.74034
14774944766;2015-11-20 01:31:05;298;48235;"HEAVY";19;-36.796685;174.760732
14780683569;2015-11-20 05:20:43;330;48235;"HEAVY";43;-36.760998;174.737528
14688426347;2015-11-17 03:06:34;142;48235;"HEAVY";49;-36.753258;174.729239
14707622371;2015-11-17 21:55:27;339;48235;"HEAVY";39;-36.7631;174.737287
14741894641;2015-11-19 00:00:21;76;48235;"HEAVY";21;-36.722357;174.713256
14762577482;2015-11-19 19:19:36;278;48235;"HEAVY";15;-36.797531;174.761491
