"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14651579931;2015-11-15 22:59:42;127;39279;"HEAVY";0;-36.743614;174.720278
14770777749;2015-11-19 23:24:46;131;39279;"HEAVY";0;-36.734001;174.717901
14678904885;2015-11-16 22:21:46;34;39279;"HEAVY";0;-36.74374;174.720379
14707334493;2015-11-17 21:46:50;330;39279;"HEAVY";27;-36.741791;174.719012
14712595397;2015-11-18 00:22:37;120;39279;"HEAVY";24;-36.74164;174.718902
14674702632;2015-11-16 20:16:39;177;39279;"HEAVY";5;-36.743944;174.720352
14678672648;2015-11-16 22:15:01;166;39279;"HEAVY";79;-36.722078;174.714171
14669045429;2015-11-16 17:18:27;222;39279;"HEAVY";6;-36.735631;174.716885
14745890414;2015-11-19 01:54:01;322;39279;"HEAVY";17;-36.743443;174.719534
14713101504;2015-11-18 00:36:47;341;39279;"HEAVY";89;-36.720023;174.713206
14729521752;2015-11-18 16:32:33;353;39279;"HEAVY";72;-36.729085;174.714886
14687861584;2015-11-17 02:48:41;125;39279;"HEAVY";24;-36.734018;174.717895
14746043864;2015-11-19 01:58:23;343;39279;"HEAVY";66;-36.731538;174.715579
14751133361;2015-11-19 04:42:19;334;39279;"HEAVY";58;-36.784617;174.75044
14758809137;2015-11-19 17:11:10;159;39279;"HEAVY";51;-36.731202;174.715811
14669010597;2015-11-16 17:16:52;130;39279;"HEAVY";5;-36.734036;174.717875
14700354305;2015-11-17 18:21:00;99;39279;"HEAVY";5;-36.743526;174.720256
14684633298;2015-11-17 01:11:39;80;39279;"HEAVY";6;-36.743565;174.7201
14727506982;2015-11-18 16:14:11;199;39279;"HEAVY";0;-36.743982;174.720422
14741888097;2015-11-18 23:59:40;355;39279;"HEAVY";79;-36.72689;174.714687
14751005880;2015-11-19 04:36:36;28;39279;"HEAVY";64;-36.826239;174.748531
14674830782;2015-11-16 20:20:36;1;39279;"HEAVY";39;-36.735602;174.717668
14749691562;2015-11-19 03:48:04;149;39279;"HEAVY";80;-36.74762;174.723601
