"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14670613737;2015-11-16 18:18:10;322;48703;"HEAVY";103;-36.796823;174.759629
14670691179;2015-11-16 18:20:22;336;48703;"HEAVY";91;-36.769838;174.741617
14670784867;2015-11-16 18:23:23;337;48703;"HEAVY";92;-36.735626;174.717864
14673493047;2015-11-16 19:42:34;157;48703;"HEAVY";59;-36.743481;174.720916
14670819922;2015-11-16 18:24:19;352;48703;"HEAVY";85;-36.724358;174.714493
14670573538;2015-11-16 18:16:24;5;48703;"HEAVY";88;-36.819287;174.749668
14689232241;2015-11-17 03:31:49;157;48703;"HEAVY";88;-36.736002;174.718245
14670819927;2015-11-16 18:24:45;338;48703;"HEAVY";41;-36.719895;174.712887
14678411480;2015-11-16 22:07:06;195;48703;"HEAVY";79;-36.815477;174.751199
14670691178;2015-11-16 18:20:12;337;48703;"HEAVY";89;-36.771912;174.742722
14689508784;2015-11-17 03:40:53;183;48703;"HEAVY";26;-36.822957;174.750396
14673632365;2015-11-16 19:46:17;142;48703;"HEAVY";50;-36.759974;174.736373
14689367151;2015-11-17 03:36:07;153;48703;"HEAVY";92;-36.783146;174.749711
14689317153;2015-11-17 03:34:40;163;48703;"HEAVY";88;-36.765805;174.739979
14670732236;2015-11-16 18:21:31;316;48703;"HEAVY";79;-36.755994;174.731405
14689367157;2015-11-17 03:36:27;152;48703;"HEAVY";92;-36.787279;174.752301
14670670316;2015-11-16 18:19:42;332;48703;"HEAVY";92;-36.778154;174.746544
14689480343;2015-11-17 03:39:58;189;48703;"HEAVY";35;-36.81907;174.750236
14670670312;2015-11-16 18:19:32;333;48703;"HEAVY";94;-36.780239;174.747851
14680621087;2015-11-16 23:13:09;25;48703;"HEAVY";60;-36.828311;174.747082
14683873084;2015-11-17 00:49:32;341;48703;"HEAVY";94;-36.742784;174.720419
14689404478;2015-11-17 03:37:23;159;48703;"HEAVY";92;-36.798692;174.761142
14689282605;2015-11-17 03:33:32;136;48703;"HEAVY";76;-36.754552;174.730004
14670751375;2015-11-16 18:22:29;331;48703;"HEAVY";85;-36.746683;174.722659
14689264223;2015-11-17 03:32:55;147;48703;"HEAVY";86;-36.748972;174.724593
14673718485;2015-11-16 19:48:48;163;48703;"HEAVY";54;-36.76682;174.740367
14689404485;2015-11-17 03:37:52;206;48703;"HEAVY";86;-36.805075;174.759881
14673925823;2015-11-16 19:54:34;153;48703;"HEAVY";5;-36.790838;174.754596
14678411474;2015-11-16 22:06:54;214;48703;"HEAVY";80;-36.813405;174.752572
14670691183;2015-11-16 18:20:42;342;48703;"HEAVY";97;-36.765396;174.739628
14678349743;2015-11-16 22:05:21;213;48703;"HEAVY";50;-36.799184;174.761944
14680639471;2015-11-16 23:14:05;4;48703;"HEAVY";74;-36.819186;174.749669
14683850014;2015-11-17 00:48:41;51;48703;"HEAVY";29;-36.75083;174.72533
14673764447;2015-11-16 19:50:06;156;48703;"HEAVY";51;-36.775358;174.74482
14673882766;2015-11-16 19:53:12;153;48703;"HEAVY";48;-36.787162;174.752285
14673739138;2015-11-16 19:49:24;157;48703;"HEAVY";36;-36.771144;174.742499
14678390442;2015-11-16 22:06:30;217;48703;"HEAVY";77;-36.809569;174.756147
14670555719;2015-11-16 18:16:00;25;48703;"HEAVY";79;-36.824105;174.749845
14670636264;2015-11-16 18:18:20;321;48703;"HEAVY";97;-36.794872;174.757714
14673797528;2015-11-16 19:50:48;87;48703;"HEAVY";0;-36.776873;174.745758
14670535451;2015-11-16 18:15:35;28;48703;"HEAVY";65;-36.828215;174.747164
14689424864;2015-11-17 03:38:19;217;48703;"HEAVY";62;-36.809037;174.756542
14670691181;2015-11-16 18:20:32;340;48703;"HEAVY";95;-36.767697;174.740531
14673718482;2015-11-16 19:48:29;159;48703;"HEAVY";47;-36.764623;174.739516
14673965992;2015-11-16 19:55:33;146;48703;"HEAVY";35;-36.792828;174.756055
14678431173;2015-11-16 22:07:46;192;48703;"HEAVY";76;-36.823472;174.750365
14674007719;2015-11-16 19:56:47;122;48703;"HEAVY";0;-36.798767;174.761834
14670555726;2015-11-16 18:16:17;345;48703;"HEAVY";86;-36.820789;174.749825
14670768680;2015-11-16 18:22:40;334;48703;"HEAVY";88;-36.744567;174.721262
