"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14714868581;2015-11-18 01:28:17;191;8315;"HEAVY";66;-36.817808;174.750565
14766359532;2015-11-19 21:10:29;139;8315;"HEAVY";74;-36.753479;174.728784
14740972055;2015-11-18 23:33:52;332;8315;"HEAVY";83;-36.779073;174.747055
14714641435;2015-11-18 01:21:42;149;8315;"HEAVY";85;-36.747996;174.723865
14740951447;2015-11-18 23:33:04;333;8315;"HEAVY";83;-36.787464;174.752219
14766542102;2015-11-19 21:16:28;216;8315;"HEAVY";77;-36.810875;174.754871
14714720524;2015-11-18 01:24:14;156;8315;"HEAVY";86;-36.773446;174.743756
14740886750;2015-11-18 23:31:11;37;8315;"HEAVY";88;-36.809285;174.756038
14714601928;2015-11-18 01:20:34;154;8315;"HEAVY";87;-36.734612;174.717487
14766542100;2015-11-19 21:16:16;217;8315;"HEAVY";77;-36.809023;174.756623
14703401541;2015-11-17 19:51:30;327;8315;"HEAVY";92;-36.761397;174.73731
14703264668;2015-11-17 19:47:29;37;8315;"HEAVY";92;-36.809225;174.756135
14766400458;2015-11-19 21:11:51;157;8315;"HEAVY";91;-36.768856;174.741341
14766481244;2015-11-19 21:14:20;147;8315;"HEAVY";54;-36.79753;174.760488
14714759033;2015-11-18 01:25:30;153;8315;"HEAVY";91;-36.78822;174.752955
14741048795;2015-11-18 23:35:49;316;8315;"HEAVY";81;-36.756523;174.73206
14703426443;2015-11-17 19:52:13;317;8315;"HEAVY";85;-36.754453;174.729616
14714583703;2015-11-18 01:20:23;158;8315;"HEAVY";87;-36.73245;174.716202
14714801498;2015-11-18 01:26:50;199;8315;"HEAVY";70;-36.803773;174.760645
14703445717;2015-11-17 19:52:46;327;8315;"HEAVY";81;-36.748858;174.724293
14714641450;2015-11-18 01:22:08;141;8315;"HEAVY";64;-36.751964;174.72723
14714868600;2015-11-18 01:28:45;173;8315;"HEAVY";70;-36.822287;174.750362
14703382806;2015-11-17 19:50:38;337;8315;"HEAVY";87;-36.772189;174.742818
14714848244;2015-11-18 01:27:41;217;8315;"HEAVY";78;-36.811618;174.754181
14703287754;2015-11-17 19:48:11;5;8315;"HEAVY";88;-36.800928;174.761318
14703466033;2015-11-17 19:52:57;331;8315;"HEAVY";88;-36.746845;174.72282
14740951459;2015-11-18 23:33:12;333;8315;"HEAVY";72;-36.786053;174.751338
14766300427;2015-11-19 21:08:54;160;8315;"HEAVY";93;-36.737157;174.718784
14766319529;2015-11-19 21:09:29;157;8315;"HEAVY";78;-36.743665;174.720981
14703509125;2015-11-17 19:54:02;333;8315;"HEAVY";91;-36.733689;174.716699
