"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14639257979;2015-11-15 13:11:32;355;38702;"HEAVY";87;-36.725714;174.714694
14661747267;2015-11-16 04:40:39;158;38702;"HEAVY";86;-36.76421;174.73934
14756355286;2015-11-19 13:38:21;333;38702;"HEAVY";92;-36.787481;174.752273
14683050012;2015-11-17 00:25:41;175;38702;"HEAVY";83;-36.725728;174.71485
14744145277;2015-11-19 01:04:30;153;38702;"HEAVY";93;-36.788704;174.753197
14639223676;2015-11-15 13:03:02;27;38702;"HEAVY";89;-36.824818;174.749384
14666687565;2015-11-16 14:03:44;334;38702;"HEAVY";90;-36.772917;174.743192
14639240055;2015-11-15 13:06:58;333;38702;"HEAVY";93;-36.777223;174.745848
14685299846;2015-11-17 01:31:06;217;38702;"HEAVY";88;-36.808225;174.757344
14756359878;2015-11-19 13:38:51;333;38702;"HEAVY";92;-36.781292;174.748414
14685084480;2015-11-17 01:25:15;69;38702;"HEAVY";0;-36.751011;174.725023
14695753782;2015-11-17 12:56:55;26;38702;"HEAVY";72;-36.828086;174.747265
14772348369;2015-11-20 00:13:00;212;38702;"HEAVY";84;-36.813987;174.752036
14725792624;2015-11-18 13:11:26;322;38702;"HEAVY";90;-36.751633;174.726693
14661867154;2015-11-16 04:46:26;207;38702;"HEAVY";46;-36.82722;174.747993
14661810414;2015-11-16 04:43:19;140;38702;"HEAVY";92;-36.795637;174.75861
14661867157;2015-11-16 04:46:46;209;38702;"HEAVY";53;-36.829271;174.746605
14661711242;2015-11-16 04:38:35;157;38702;"HEAVY";92;-36.743616;174.720926
14756335230;2015-11-19 13:35:42;10;38702;"HEAVY";89;-36.819131;174.749735
14661675241;2015-11-16 04:36:40;163;38702;"HEAVY";87;-36.720835;174.713768
14725796959;2015-11-18 13:11:36;325;38702;"HEAVY";100;-36.749669;174.724942
14695758879;2015-11-17 12:57:07;28;38702;"HEAVY";84;-36.825973;174.748629
14744206531;2015-11-19 01:06:11;217;38702;"HEAVY";91;-36.808899;174.756707
14756376059;2015-11-19 13:41:32;322;38702;"HEAVY";88;-36.751915;174.726942
14744186762;2015-11-19 01:05:20;157;38702;"HEAVY";93;-36.798494;174.761039
14639247772;2015-11-15 13:08:41;316;38702;"HEAVY";73;-36.756941;174.732541
14772247274;2015-11-20 00:09:56;153;38702;"HEAVY";93;-36.778117;174.746567
14725764228;2015-11-18 13:07:17;326;38702;"HEAVY";92;-36.797469;174.760203
14695766920;2015-11-17 12:58:34;37;38702;"HEAVY";90;-36.808872;174.75647
14695783497;2015-11-17 13:00:37;334;38702;"HEAVY";87;-36.784888;174.750607
14639232108;2015-11-15 13:04:49;17;38702;"HEAVY";93;-36.803278;174.760626
14666674030;2015-11-16 14:01:52;321;38702;"HEAVY";93;-36.795484;174.758204
14685194507;2015-11-17 01:27:56;157;38702;"HEAVY";92;-36.769688;174.74174
14772311651;2015-11-20 00:11:46;175;38702;"HEAVY";93;-36.8001;174.761539
14772192360;2015-11-20 00:08:22;138;38702;"HEAVY";84;-36.759171;174.73556
14714279980;2015-11-18 01:11:27;146;38702;"HEAVY";31;-36.75097;174.726768
14639252582;2015-11-15 13:09:59;337;38702;"HEAVY";89;-36.743739;174.720836
14661829361;2015-11-16 04:44:58;202;38702;"HEAVY";78;-36.815007;174.751326
14725759462;2015-11-18 13:06:10;37;38702;"HEAVY";92;-36.811085;174.754438
14695818026;2015-11-17 13:06:13;341;38702;"HEAVY";97;-36.720265;174.713336
14742289184;2015-11-19 00:11:18;141;38702;"HEAVY";8;-36.750444;174.726256
14744186943;2015-11-19 01:05:46;201;38702;"HEAVY";87;-36.804226;174.760375
14714454767;2015-11-18 01:16:13;196;38702;"HEAVY";88;-36.802529;174.761092
14714519726;2015-11-18 01:18:35;207;38702;"HEAVY";57;-36.827984;174.747445
14666718054;2015-11-16 14:08:04;350;38702;"HEAVY";99;-36.723493;174.714364
14725759467;2015-11-18 13:06:20;37;38702;"HEAVY";92;-36.809265;174.756178
14756347048;2015-11-19 13:37:29;324;38702;"HEAVY";92;-36.797322;174.76004
14695787298;2015-11-17 13:01:31;333;38702;"HEAVY";88;-36.774394;174.744072
14695803630;2015-11-17 13:03:43;324;38702;"HEAVY";92;-36.751083;174.726171
14714497548;2015-11-18 01:17:25;194;38702;"HEAVY";81;-36.815643;174.751086
14725759469;2015-11-18 13:06:30;36;38702;"HEAVY";92;-36.807433;174.757898
14714437243;2015-11-18 01:16:08;189;38702;"HEAVY";90;-36.801455;174.76145
14744140938;2015-11-19 01:04:10;153;38702;"HEAVY";90;-36.784643;174.750663
14772348366;2015-11-20 00:12:49;214;38702;"HEAVY";86;-36.812058;174.753731
14772348363;2015-11-20 00:12:38;217;38702;"HEAVY";85;-36.810174;174.755494
14744117774;2015-11-19 01:03:49;153;38702;"HEAVY";93;-36.780386;174.748007
14711985804;2015-11-18 00:05:27;176;38702;"HEAVY";78;-36.7279;174.715035
14725747759;2015-11-18 13:04:51;27;38702;"HEAVY";87;-36.826625;174.748247
14695799781;2015-11-17 13:03:20;316;38702;"HEAVY";72;-36.754674;174.729885
14685097782;2015-11-17 01:25:23;69;38702;"HEAVY";5;-36.751011;174.725023
14661747264;2015-11-16 04:40:29;151;38702;"HEAVY";94;-36.762153;174.738137
14683050003;2015-11-17 00:25:30;170;38702;"HEAVY";86;-36.723439;174.714522
14683086183;2015-11-17 00:27:04;158;38702;"HEAVY";92;-36.7436;174.720976
14744163817;2015-11-19 01:04:38;153;38702;"HEAVY";93;-36.790356;174.754246
14685337985;2015-11-17 01:32:42;207;38702;"HEAVY";70;-36.825588;174.74904
14714392244;2015-11-18 01:14:46;153;38702;"HEAVY";91;-36.784852;174.750789
14666704643;2015-11-16 14:06:14;331;38702;"HEAVY";96;-36.745775;174.722107
14695766914;2015-11-17 12:58:24;37;38702;"HEAVY";89;-36.810668;174.754772
14756389363;2015-11-19 13:43:33;355;38702;"HEAVY";74;-36.728362;174.714921
14714517489;2015-11-18 01:18:17;207;38702;"HEAVY";70;-36.825525;174.749073
14661795073;2015-11-16 04:42:59;149;38702;"HEAVY";95;-36.791813;174.755218
14725776374;2015-11-18 13:09:10;333;38702;"HEAVY";93;-36.775236;174.744662
14744163865;2015-11-19 01:04:42;151;38702;"HEAVY";94;-36.791186;174.75479
14666709752;2015-11-16 14:06:44;346;38702;"HEAVY";95;-36.739211;174.719365
14742189110;2015-11-19 00:08:48;153;38702;"HEAVY";96;-36.73459;174.717402
14666682382;2015-11-16 14:03:34;332;38702;"HEAVY";93;-36.774965;174.744421
14685136253;2015-11-17 01:26:13;143;38702;"HEAVY";42;-36.752368;174.728079
14769291865;2015-11-19 22:39:52;168;38702;"HEAVY";87;-36.740371;174.719823
14756355287;2015-11-19 13:38:31;333;38702;"HEAVY";92;-36.785424;174.750976
14683109209;2015-11-17 00:27:38;141;38702;"HEAVY";62;-36.749598;174.725432
14725780771;2015-11-18 13:09:20;335;38702;"HEAVY";89;-36.773186;174.743421
14639226480;2015-11-15 13:03:49;27;38702;"HEAVY";93;-36.814816;174.751192
14714279897;2015-11-18 01:11:02;70;38702;"HEAVY";7;-36.750942;174.72525
14744206583;2015-11-19 01:06:16;217;38702;"HEAVY";92;-36.809811;174.755849
14695818012;2015-11-17 13:05:43;355;38702;"HEAVY";83;-36.727323;174.714843
14756347042;2015-11-19 13:37:02;17;38702;"HEAVY";92;-36.803198;174.760684
14685318857;2015-11-17 01:31:48;195;38702;"HEAVY";79;-36.81553;174.751131
14666677609;2015-11-16 14:02:34;333;38702;"HEAVY";92;-36.787404;174.752164
14685337933;2015-11-17 01:32:24;175;38702;"HEAVY";78;-36.822548;174.75037
14685239235;2015-11-17 01:29:16;153;38702;"HEAVY";91;-36.786325;174.751733
14695814005;2015-11-17 13:05:18;341;38702;"HEAVY";73;-36.731825;174.715755
14756393829;2015-11-19 13:43:55;351;38702;"HEAVY";96;-36.723704;174.714397
14661734983;2015-11-16 04:39:58;136;38702;"HEAVY";76;-36.756709;174.73258
14756331098;2015-11-19 13:35:08;27;38702;"HEAVY";86;-36.826164;174.748459
14756393831;2015-11-19 13:44:15;338;38702;"HEAVY";92;-36.719085;174.712815
14683109204;2015-11-17 00:27:25;146;38702;"HEAVY";81;-36.747659;174.723663
14661810436;2015-11-16 04:43:47;189;38702;"HEAVY";92;-36.80146;174.761434
14714355085;2015-11-18 01:13:12;163;38702;"HEAVY";82;-36.76571;174.73994
14661734977;2015-11-16 04:39:33;138;38702;"HEAVY";72;-36.753397;174.728709
14695763016;2015-11-17 12:57:51;13;38702;"HEAVY";86;-36.816854;174.750367
14756393818;2015-11-19 13:43:45;355;38702;"HEAVY";86;-36.725994;174.714689
14666687566;2015-11-16 14:03:54;337;38702;"HEAVY";92;-36.770833;174.74208
14714437177;2015-11-18 01:15:56;160;38702;"HEAVY";92;-36.798741;174.761173
14742172124;2015-11-19 00:08:17;176;38702;"HEAVY";93;-36.727726;174.715028
14744186766;2015-11-19 01:05:28;176;38702;"HEAVY";92;-36.800285;174.761533
14769309722;2015-11-19 22:40:25;150;38702;"HEAVY";83;-36.74675;174.722978
14683068155;2015-11-17 00:26:23;154;38702;"HEAVY";85;-36.734743;174.71757
14639229033;2015-11-15 13:04:29;36;38702;"HEAVY";92;-36.80732;174.757932
14695776624;2015-11-17 12:59:43;321;38702;"HEAVY";90;-36.795243;174.757996
14685072730;2015-11-17 01:24:54;69;38702;"HEAVY";0;-36.751011;174.725023
14661700525;2015-11-16 04:38:13;166;38702;"HEAVY";90;-36.738957;174.71942
14725764224;2015-11-18 13:07:08;349;38702;"HEAVY";92;-36.799355;174.761251
14725784442;2015-11-18 13:10:01;339;38702;"HEAVY";92;-36.764443;174.739244
14772286267;2015-11-20 00:11:17;141;38702;"HEAVY";90;-36.794489;174.75748
14744016150;2015-11-19 01:00:55;137;38702;"HEAVY";40;-36.751414;174.727227
14639245527;2015-11-15 13:08:08;331;38702;"HEAVY";92;-36.762318;174.737959
14661664875;2015-11-16 04:36:29;156;38702;"HEAVY";88;-36.718535;174.712754
14725805277;2015-11-18 13:12:57;338;38702;"HEAVY";72;-36.732576;174.71615
14666660970;2015-11-16 14:00:25;36;38702;"HEAVY";92;-36.812819;174.752805
14756376063;2015-11-19 13:41:32;322;38702;"HEAVY";88;-36.751915;174.726942
14772366853;2015-11-20 00:13:31;182;38702;"HEAVY";84;-36.820071;174.750046
14769329161;2015-11-19 22:40:37;143;38702;"HEAVY";75;-36.748762;174.724628
14661829354;2015-11-16 04:44:49;214;38702;"HEAVY";89;-36.813369;174.752541
14714497565;2015-11-18 01:17:45;189;38702;"HEAVY";80;-36.819577;174.750106
14744058913;2015-11-19 01:01:51;135;38702;"HEAVY";76;-36.757512;174.733593
14725759474;2015-11-18 13:06:40;28;38702;"HEAVY";92;-36.805496;174.759469
14695776622;2015-11-17 12:59:32;322;38702;"HEAVY";88;-36.797174;174.759854
14714235261;2015-11-18 01:10:02;69;38702;"HEAVY";18;-36.75099;174.725106
14772247280;2015-11-20 00:10:03;153;38702;"HEAVY";94;-36.779565;174.747475
14712065152;2015-11-18 00:07:52;143;38702;"HEAVY";9;-36.750502;174.72632
14714235277;2015-11-18 01:10:10;69;38702;"HEAVY";0;-36.750963;174.725194
14666674033;2015-11-16 14:02:13;330;38702;"HEAVY";87;-36.791589;174.754802
14695814006;2015-11-17 13:05:31;351;38702;"HEAVY";72;-36.729591;174.715108
14711965265;2015-11-18 00:04:51;164;38702;"HEAVY";86;-36.721109;174.713869
14711985792;2015-11-18 00:05:02;170;38702;"HEAVY";80;-36.723327;174.714493
14725784446;2015-11-18 13:10:11;332;38702;"HEAVY";91;-36.762367;174.738047
14685097821;2015-11-17 01:25:29;70;38702;"HEAVY";16;-36.750962;174.725179
14695794459;2015-11-17 13:02:43;320;38702;"HEAVY";87;-36.759675;174.735734
14756339209;2015-11-19 13:36:02;28;38702;"HEAVY";92;-36.814719;174.751326
14744003729;2015-11-19 01:00:22;70;38702;"HEAVY";43;-36.751293;174.72408
14756372444;2015-11-19 13:40:42;316;38702;"HEAVY";82;-36.758725;174.73466
14661689259;2015-11-16 04:37:43;159;38702;"HEAVY";94;-36.732228;174.716111
14661772236;2015-11-16 04:41:38;153;38702;"HEAVY";90;-36.775152;174.744752
14639237900;2015-11-15 13:06:28;333;38702;"HEAVY";92;-36.783407;174.749725
14666700478;2015-11-16 14:05:45;322;38702;"HEAVY";90;-36.751808;174.726805
14772232562;2015-11-20 00:09:05;160;38702;"HEAVY";89;-36.767565;174.74067
14772269443;2015-11-20 00:10:16;153;38702;"HEAVY";92;-36.782276;174.749171
14725776367;2015-11-18 13:08:50;333;38702;"HEAVY";91;-36.779377;174.747245
14666704654;2015-11-16 14:06:34;346;38702;"HEAVY";93;-36.741511;174.719963
14685281287;2015-11-17 01:30:33;194;38702;"HEAVY";90;-36.801883;174.761335
14712004703;2015-11-18 00:06:00;153;38702;"HEAVY";90;-36.7347;174.717522
14661760292;2015-11-16 04:41:01;157;38702;"HEAVY";82;-36.768749;174.741259
14666660955;2015-11-16 13:59:56;10;38702;"HEAVY";87;-36.818919;174.749785
14772247266;2015-11-20 00:09:36;155;38702;"HEAVY";94;-36.774044;174.744042
14661721938;2015-11-16 04:39:06;146;38702;"HEAVY";80;-36.749636;174.725152
14685072563;2015-11-17 01:24:23;69;38702;"HEAVY";29;-36.751237;174.724273
14714427555;2015-11-18 01:15:16;151;38702;"HEAVY";94;-36.791037;174.754673
14685172156;2015-11-17 01:27:26;154;38702;"HEAVY";95;-36.763204;174.738806
14685216422;2015-11-17 01:28:46;153;38702;"HEAVY";93;-36.780139;174.74785
14661782562;2015-11-16 04:42:29;153;38702;"HEAVY";93;-36.78558;174.751267
14685072657;2015-11-17 01:24:32;69;38702;"HEAVY";17;-36.751055;174.724881
14695794448;2015-11-17 13:02:23;335;38702;"HEAVY";92;-36.763559;174.738708
14725772015;2015-11-18 13:08:10;333;38702;"HEAVY";92;-36.787586;174.752342
14725810185;2015-11-18 13:13:25;354;38702;"HEAVY";74;-36.727946;174.714935
14744186770;2015-11-19 01:05:38;197;38702;"HEAVY";90;-36.802529;174.76108
14744255134;2015-11-19 01:07:10;178;38702;"HEAVY";83;-36.82039;174.750038
14714517477;2015-11-18 01:17:57;172;38702;"HEAVY";80;-36.821985;174.750287
14685097793;2015-11-17 01:25:24;68;38702;"HEAVY";7;-36.751009;174.72503
14756343396;2015-11-19 13:36:52;27;38702;"HEAVY";92;-36.805292;174.759591
14772173426;2015-11-20 00:07:22;143;38702;"HEAVY";34;-36.752336;174.728119
14744206440;2015-11-19 01:06:00;214;38702;"HEAVY";88;-36.806928;174.758544
14695794442;2015-11-17 13:02:13;343;38702;"HEAVY";93;-36.765736;174.739703
14744140954;2015-11-19 01:04:20;153;38702;"HEAVY";91;-36.786652;174.751915
14756339211;2015-11-19 13:36:12;36;38702;"HEAVY";92;-36.81277;174.752871
14695763008;2015-11-17 12:57:40;6;38702;"HEAVY";87;-36.819204;174.749712
14712080247;2015-11-18 00:08:18;251;38702;"HEAVY";62;-36.751387;174.724114
14744163915;2015-11-19 01:05:00;141;38702;"HEAVY";91;-36.79475;174.757727
14695799780;2015-11-17 13:03:07;316;38702;"HEAVY";71;-36.756307;174.731816
14666669080;2015-11-16 14:01:25;5;38702;"HEAVY";92;-36.800967;174.761317
14744163827;2015-11-19 01:04:40;152;38702;"HEAVY";94;-36.790772;174.754512
14756331095;2015-11-19 13:34:57;29;38702;"HEAVY";77;-36.828218;174.747096
14725751569;2015-11-18 13:05:02;27;38702;"HEAVY";83;-36.824513;174.749683
14742145181;2015-11-19 00:07:35;156;38702;"HEAVY";95;-36.718557;174.712735
14742153114;2015-11-19 00:07:45;162;38702;"HEAVY";92;-36.720731;174.713711
14772146836;2015-11-20 00:06:53;86;38702;"HEAVY";22;-36.750633;174.726456
14685097850;2015-11-17 01:25:30;69;38702;"HEAVY";16;-36.750947;174.725228
14695783505;2015-11-17 13:00:59;333;38702;"HEAVY";85;-36.7806;174.747953
14725796966;2015-11-18 13:11:54;331;38702;"HEAVY";97;-36.745718;174.722086
14666704652;2015-11-16 14:06:24;337;38702;"HEAVY";92;-36.743711;174.720845
14666677606;2015-11-16 14:02:24;333;38702;"HEAVY";89;-36.789458;174.753444
14666695624;2015-11-16 14:05:07;316;38702;"HEAVY";72;-36.756933;174.732483
14744168723;2015-11-19 01:05:17;150;38702;"HEAVY";93;-36.797866;174.760664
14756380592;2015-11-19 13:41:54;329;38702;"HEAVY";85;-36.747944;174.723591
14695771975;2015-11-17 12:59:04;17;38702;"HEAVY";89;-36.803047;174.760687
14666682381;2015-11-16 14:03:24;333;38702;"HEAVY";93;-36.777065;174.745738
14711965256;2015-11-18 00:04:40;157;38702;"HEAVY";88;-36.718857;174.712903
14772386448;2015-11-20 00:13:59;207;38702;"HEAVY";71;-36.825446;174.749118
14639260312;2015-11-15 13:11:42;350;38702;"HEAVY";98;-36.7234;174.714353
14714497560;2015-11-18 01:17:33;191;38702;"HEAVY";81;-36.817224;174.750679
