"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14676088008;2015-11-16 20:57:18;348;36034;"HEAVY";7;-36.730197;174.715089
14676490974;2015-11-16 21:09:26;53;36034;"HEAVY";17;-36.718186;174.713001
14664879319;2015-11-16 09:40:27;147;36034;"HEAVY";4;-36.797844;174.760677
14677441645;2015-11-16 21:38:29;148;36034;"HEAVY";16;-36.748191;174.724119
14724259947;2015-11-18 09:41:01;189;36034;"HEAVY";5;-36.817858;174.75045
14664704272;2015-11-16 09:15:42;38;36034;"HEAVY";12;-36.809832;174.755647
14723106011;2015-11-18 07:26:16;209;36034;"HEAVY";13;-36.818429;174.750281
14673467648;2015-11-16 19:41:31;343;36034;"HEAVY";0;-36.766909;174.74005
14678494967;2015-11-16 22:09:24;155;36034;"HEAVY";11;-36.779526;174.747614
14663545114;2015-11-16 06:53:22;12;36034;"HEAVY";15;-36.817198;174.750396
14673864346;2015-11-16 19:52:40;317;36034;"HEAVY";28;-36.752027;174.726638
14677915252;2015-11-16 21:52:39;138;36034;"HEAVY";8;-36.757055;174.733124
14666001508;2015-11-16 12:23:09;59;36034;"HEAVY";13;-36.817121;174.750404
14639252815;2015-11-15 13:10:13;206;36034;"HEAVY";0;-36.827582;174.747872
14639548856;2015-11-15 14:16:01;200;36034;"HEAVY";71;-36.82381;174.750106
14639350849;2015-11-15 13:33:27;345;36034;"HEAVY";66;-36.821164;174.750047
14665963033;2015-11-16 12:17:13;27;36034;"HEAVY";0;-36.827113;174.74781
14663551390;2015-11-16 06:53:54;200;36034;"HEAVY";13;-36.818369;174.750322
14675788710;2015-11-16 20:48:30;344;36034;"HEAVY";62;-36.742117;174.720099
14676290001;2015-11-16 21:03:46;50;36034;"HEAVY";0;-36.723575;174.714157
14664888977;2015-11-16 09:41:51;182;36034;"HEAVY";3;-36.799203;174.761315
14677474000;2015-11-16 21:39:46;147;36034;"HEAVY";0;-36.748718;174.724513
14639348244;2015-11-15 13:32:50;28;36034;"HEAVY";64;-36.826677;174.748196
14664970337;2015-11-16 09:53:33;178;36034;"HEAVY";6;-36.822648;174.750482
14676551723;2015-11-16 21:11:17;167;36034;"HEAVY";48;-36.721974;174.714177
14664924613;2015-11-16 09:47:01;206;36034;"HEAVY";15;-36.805187;174.759836
14664671307;2015-11-16 09:11:02;6;36034;"HEAVY";20;-36.816538;174.750517
14681541579;2015-11-16 23:41:06;-1;36034;"HEAVY";0;-36.763071;174.738387
14639210948;2015-11-15 12:59:43;5;36034;"HEAVY";35;-36.813853;174.751563
14664697039;2015-11-16 09:14:38;45;36034;"HEAVY";7;-36.811621;174.753917
14664811694;2015-11-16 09:31:04;74;36034;"HEAVY";17;-36.771813;174.742786
14676571150;2015-11-16 21:12:05;179;36034;"HEAVY";0;-36.725908;174.714967
14639206490;2015-11-15 12:58:35;25;36034;"HEAVY";5;-36.816265;174.750311
14677729498;2015-11-16 21:46:57;140;36034;"HEAVY";11;-36.750134;174.725636
14639193121;2015-11-15 12:55:15;357;36034;"HEAVY";5;-36.822704;174.750171
14673835677;2015-11-16 19:52:05;313;36034;"HEAVY";67;-36.755495;174.730565
14723091586;2015-11-18 07:25:12;349;36034;"HEAVY";72;-36.821738;174.750158
14675954784;2015-11-16 20:53:30;338;36034;"HEAVY";0;-36.732281;174.715816
14724246773;2015-11-18 09:37:40;0;36034;"HEAVY";0;-36.818842;174.750016
14664802976;2015-11-16 09:29:36;332;36034;"HEAVY";64;-36.778357;174.746599
14753912663;2015-11-19 08:09:50;0;36034;"HEAVY";0;-36.818698;174.750051
14673810195;2015-11-16 19:51:37;315;36034;"HEAVY";66;-36.758688;174.734579
14664865478;2015-11-16 09:38:48;142;36034;"HEAVY";0;-36.797199;174.760136
14679001353;2015-11-16 22:24:39;336;36034;"HEAVY";70;-36.769476;174.741314
14676446434;2015-11-16 21:08:15;353;36034;"HEAVY";20;-36.718665;174.712278
14678050710;2015-11-16 21:56:20;141;36034;"HEAVY";7;-36.759851;174.7363
14679025928;2015-11-16 22:25:07;343;36034;"HEAVY";0;-36.766622;174.739959
14725394001;2015-11-18 12:15:49;189;36034;"HEAVY";0;-36.81891;174.750036
14677729525;2015-11-16 21:46:58;145;36034;"HEAVY";16;-36.750172;174.725659
14639175736;2015-11-15 12:50:27;27;36034;"HEAVY";0;-36.828386;174.747003
14639186218;2015-11-15 12:53:26;24;36034;"HEAVY";7;-36.823841;174.749893
14676888389;2015-11-16 21:21:40;165;36034;"HEAVY";7;-36.731395;174.715829
14726199763;2015-11-18 14:06:44;143;36034;"HEAVY";6;-36.818809;174.750201
14676514469;2015-11-16 21:10:14;171;36034;"HEAVY";7;-36.719623;174.713744
14673420434;2015-11-16 19:39:58;333;36034;"HEAVY";73;-36.779823;174.747436
14676289985;2015-11-16 21:03:32;339;36034;"HEAVY";36;-36.72419;174.714348
14726204627;2015-11-18 14:07:42;202;36034;"HEAVY";54;-36.824014;174.750018
14673356069;2015-11-16 19:38:06;330;36034;"HEAVY";83;-36.797841;174.760411
14678957221;2015-11-16 22:23:30;333;36034;"HEAVY";71;-36.780076;174.747567
14664697040;2015-11-16 09:14:38;45;36034;"HEAVY";7;-36.811621;174.753917
14678422593;2015-11-16 22:07:10;152;36034;"HEAVY";15;-36.778378;174.746879
14724259948;2015-11-18 09:41:06;191;36034;"HEAVY";0;-36.817893;174.750445
14675877453;2015-11-16 20:51:12;333;36034;"HEAVY";44;-36.733378;174.716415
14639356442;2015-11-15 13:34:42;178;36034;"HEAVY";13;-36.818555;174.750181
14723097905;2015-11-18 07:25:42;15;36034;"HEAVY";16;-36.817217;174.750378
14725174438;2015-11-18 11:45:50;170;36034;"HEAVY";0;-36.818786;174.7501
14665991542;2015-11-16 12:21:20;346;36034;"HEAVY";37;-36.820654;174.749776
14673293033;2015-11-16 19:36:32;26;36034;"HEAVY";83;-36.814971;174.751098
14677422442;2015-11-16 21:37:58;152;36034;"HEAVY";0;-36.746232;174.722743
14677893682;2015-11-16 21:51:49;128;36034;"HEAVY";11;-36.755433;174.731143
14678320853;2015-11-16 22:04:44;154;36034;"HEAVY";27;-36.775887;174.74532
14677915240;2015-11-16 21:52:21;136;36034;"HEAVY";0;-36.75702;174.733101
14725184652;2015-11-18 11:47:46;208;36034;"HEAVY";51;-36.825766;174.748927
14666012266;2015-11-16 12:24:29;218;36034;"HEAVY";13;-36.818399;174.750316
14677120503;2015-11-16 21:29:10;155;36034;"HEAVY";56;-36.735398;174.717985
14639245760;2015-11-15 13:08:16;210;36034;"HEAVY";6;-36.825392;174.749322
14639256709;2015-11-15 13:10:47;211;36034;"HEAVY";5;-36.827598;174.747831
