"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14660700826;2015-11-16 03:54:50;173;55963;"LIGHT";72;-36.822185;174.750414
14670758903;2015-11-16 18:22:47;341;55963;"LIGHT";101;-36.737136;174.718667
14780989245;2015-11-20 05:44:03;202;55963;"LIGHT";34;-36.804225;174.760366
14670699622;2015-11-16 18:20:56;323;55963;"LIGHT";100;-36.760422;174.736529
14692409793;2015-11-17 06:06:37;155;55963;"LIGHT";102;-36.763538;174.73898
14692446754;2015-11-17 06:09:25;195;55963;"LIGHT";102;-36.802038;174.76126
14761042212;2015-11-19 18:33:46;328;55963;"LIGHT";101;-36.748062;174.723764
14722194978;2015-11-18 06:07:06;175;55963;"LIGHT";104;-36.727478;174.714935
14752497087;2015-11-19 06:00:21;153;55963;"LIGHT";105;-36.78547;174.751137
14742932328;2015-11-19 00:29:49;93;55963;"LIGHT";37;-36.735938;174.717285
14701126353;2015-11-17 18:44:58;19;55963;"LIGHT";100;-36.803657;174.760512
14760982119;2015-11-19 18:31:55;337;55963;"LIGHT";93;-36.769495;174.741452
14670663669;2015-11-16 18:19:47;333;55963;"LIGHT";90;-36.775371;174.744765
14722301270;2015-11-18 06:14:37;207;55963;"LIGHT";66;-36.82573;174.749039
14728307668;2015-11-18 17:45:00;328;55963;"LIGHT";100;-36.761646;174.737539
14660625570;2015-11-16 03:52:21;148;55963;"LIGHT";102;-36.792379;174.755636
14752514080;2015-11-19 06:01:29;178;55963;"LIGHT";100;-36.800518;174.761538
14670683697;2015-11-16 18:20:18;337;55963;"LIGHT";93;-36.768922;174.741173
14701061078;2015-11-17 18:43:19;12;55963;"LIGHT";63;-36.823301;174.750144
14642753298;2015-11-15 18:19:34;331;55963;"LIGHT";102;-36.791329;174.754706
14660668135;2015-11-16 03:53:35;216;55963;"LIGHT";96;-36.808031;174.757512
14780887109;2015-11-20 05:35:27;149;55963;"LIGHT";91;-36.748364;174.724072
14711575311;2015-11-17 23:52:53;151;55963;"LIGHT";0;-36.717933;174.713245
14752497085;2015-11-19 06:00:12;153;55963;"LIGHT";101;-36.783399;174.749837
14761117510;2015-11-19 18:35:44;340;55963;"LIGHT";100;-36.719673;174.713139
14642753323;2015-11-15 18:19:52;333;55963;"LIGHT";100;-36.787233;174.752151
14642871955;2015-11-15 18:23:43;344;55963;"LIGHT";102;-36.738407;174.719137
14701267517;2015-11-17 18:49:22;330;55963;"LIGHT";100;-36.74732;174.723209
14760888434;2015-11-19 18:28:39;36;55963;"LIGHT";101;-36.812881;174.752811
14722243590;2015-11-18 06:10:43;153;55963;"LIGHT";101;-36.776287;174.74539
14692424598;2015-11-17 06:08:07;153;55963;"LIGHT";102;-36.784576;174.750592
14722270086;2015-11-18 06:12:30;174;55963;"LIGHT";102;-36.800143;174.761496
14780938655;2015-11-20 05:40:15;142;55963;"LIGHT";35;-36.794849;174.757829
14728332024;2015-11-18 17:47:06;334;55963;"LIGHT";101;-36.734774;174.717423
14701223730;2015-11-17 18:48:03;328;55963;"LIGHT";100;-36.761754;174.737655
14642891472;2015-11-15 18:24:40;354;55963;"LIGHT";102;-36.725145;174.714674
14773285071;2015-11-20 00:40:57;343;55963;"LIGHT";74;-36.731471;174.71557
14722227627;2015-11-18 06:09:40;148;55963;"LIGHT";102;-36.761537;174.737649
14660683861;2015-11-16 03:54:14;196;55963;"LIGHT";89;-36.815403;174.75115
14780876580;2015-11-20 05:35:17;151;55963;"LIGHT";94;-36.746404;174.722668
14713161974;2015-11-18 00:39:02;355;55963;"LIGHT";103;-36.727185;174.714855
14722235223;2015-11-18 06:10:16;157;55963;"LIGHT";102;-36.770026;174.74187
14773285092;2015-11-20 00:41:09;353;55963;"LIGHT";87;-36.729146;174.715015
14692377142;2015-11-17 06:04:14;152;55963;"LIGHT";94;-36.734099;174.717094
14653908157;2015-11-16 00:13:36;341;55963;"LIGHT";100;-36.71985;174.713207
14722259602;2015-11-18 06:11:37;153;55963;"LIGHT";102;-36.78858;174.753087
14752488392;2015-11-19 05:59:16;157;55963;"LIGHT";100;-36.770899;174.742332
14660542089;2015-11-16 03:48:37;151;55963;"LIGHT";95;-36.745619;174.72215
14761099433;2015-11-19 18:35:26;353;55963;"LIGHT";104;-36.724163;174.714499
14752443900;2015-11-19 05:56:10;159;55963;"LIGHT";101;-36.732388;174.716102
14701332078;2015-11-17 18:51:13;343;55963;"LIGHT";104;-36.720743;174.713587
14760908470;2015-11-19 18:29:33;7;55963;"LIGHT";101;-36.80123;174.761334
14642736989;2015-11-15 18:18:58;341;55963;"LIGHT";102;-36.798852;174.761064
14711575325;2015-11-17 23:53:10;152;55963;"LIGHT";16;-36.717952;174.713254
14701223708;2015-11-17 18:47:45;343;55963;"LIGHT";101;-36.765906;174.739864
14653890804;2015-11-16 00:12:46;343;55963;"LIGHT";88;-36.731388;174.715532
14660577300;2015-11-16 03:50:26;162;55963;"LIGHT";90;-36.766818;174.740373
14660655048;2015-11-16 03:53:04;192;55963;"LIGHT";86;-36.801727;174.76134
14728289541;2015-11-18 17:43:12;333;55963;"LIGHT";101;-36.786504;174.751674
14780892981;2015-11-20 05:36:37;146;55963;"LIGHT";92;-36.761001;174.737247
14670793657;2015-11-16 18:23:30;355;55963;"LIGHT";102;-36.726772;174.714822
14692385613;2015-11-17 06:04:45;168;55963;"LIGHT";88;-36.740761;174.719866
14692439626;2015-11-17 06:09:01;141;55963;"LIGHT";103;-36.796379;174.759348
14692462096;2015-11-17 06:11:02;172;55963;"LIGHT";80;-36.822312;174.750419
14761061213;2015-11-19 18:34:22;348;55963;"LIGHT";102;-36.739686;174.719502
14761079712;2015-11-19 18:34:31;342;55963;"LIGHT";101;-36.737482;174.718774
14652779037;2015-11-15 23:38:24;149;55963;"LIGHT";0;-36.717861;174.713206
14728338151;2015-11-18 17:47:42;355;55963;"LIGHT";102;-36.726007;174.714745
14760982100;2015-11-19 18:31:36;334;55963;"LIGHT";100;-36.773762;174.743763
14728314265;2015-11-18 17:45:45;319;55963;"LIGHT";102;-36.753094;174.728176
14642753283;2015-11-15 18:19:25;325;55963;"LIGHT";100;-36.793259;174.756181
14752433969;2015-11-19 05:55:32;169;55963;"LIGHT";101;-36.723105;174.714376
14728295388;2015-11-18 17:43:57;333;55963;"LIGHT";102;-36.776303;174.745338
14780861045;2015-11-20 05:33:54;175;55963;"LIGHT";103;-36.728096;174.715017
14701082826;2015-11-17 18:43:33;346;55963;"LIGHT";65;-36.821005;174.749875
14701142878;2015-11-17 18:45:21;333;55963;"LIGHT";101;-36.798023;174.760664
14660530124;2015-11-16 03:48:04;165;55963;"LIGHT";100;-36.738782;174.719358
14752471375;2015-11-19 05:58:13;135;55963;"LIGHT";100;-36.75697;174.732891
14692462110;2015-11-17 06:11:08;193;55963;"LIGHT";81;-36.823489;174.750359
14660577296;2015-11-16 03:50:16;160;55963;"LIGHT";96;-36.764643;174.739531
14728338163;2015-11-18 17:48:00;345;55963;"LIGHT";105;-36.721409;174.713829
14780998684;2015-11-20 05:45:17;217;55963;"LIGHT";39;-36.810016;174.755619
14728283672;2015-11-18 17:42:36;321;55963;"LIGHT";101;-36.794389;174.757227
14760925861;2015-11-19 18:29:48;328;55963;"LIGHT";101;-36.797601;174.760323
14660718741;2015-11-16 03:55:33;207;55963;"LIGHT";63;-36.827533;174.747888
14780902052;2015-11-20 05:36:57;162;55963;"LIGHT";94;-36.765259;174.739747
14642737001;2015-11-15 18:19:07;322;55963;"LIGHT";102;-36.796871;174.75966
14642907757;2015-11-15 18:24:58;342;55963;"LIGHT";103;-36.720582;174.713534
14701312619;2015-11-17 18:50:46;355;55963;"LIGHT";101;-36.727596;174.714881
14780876570;2015-11-20 05:35:07;155;55963;"LIGHT";99;-36.744243;174.721238
14670549259;2015-11-16 18:16:06;3;55963;"LIGHT";82;-36.822917;174.750195
14701126339;2015-11-17 18:44:49;29;55963;"LIGHT";101;-36.805721;174.75935
14713161968;2015-11-18 00:38:53;351;55963;"LIGHT";96;-36.729448;174.715111
14670758886;2015-11-16 18:22:29;345;55963;"LIGHT";102;-36.741592;174.720015
14701203072;2015-11-17 18:47:18;336;55963;"LIGHT";102;-36.772268;174.74293
14660495980;2015-11-16 03:47:14;175;55963;"LIGHT";86;-36.727532;174.714988
14692454331;2015-11-17 06:10:27;196;55963;"LIGHT";96;-36.815459;174.751127
14642722965;2015-11-15 18:18:33;25;55963;"LIGHT";102;-36.804965;174.759848
14692424592;2015-11-17 06:07:58;153;55963;"LIGHT";102;-36.782527;174.749311
14728278429;2015-11-18 17:42:04;10;55963;"LIGHT";101;-36.801484;174.761297
14692417083;2015-11-17 06:07:31;153;55963;"LIGHT";102;-36.776344;174.745443
14722301274;2015-11-18 06:14:51;208;55963;"LIGHT";59;-36.82774;174.747716
14660560120;2015-11-16 03:49:26;135;55963;"LIGHT";97;-36.75521;174.730744
14722276667;2015-11-18 06:12:56;212;55963;"LIGHT";102;-36.806366;174.759002
14692432476;2015-11-17 06:08:43;147;55963;"LIGHT";102;-36.792733;174.755896
14760888426;2015-11-19 18:28:29;26;55963;"LIGHT";96;-36.814989;174.751174
14660700832;2015-11-16 03:54:57;190;55963;"LIGHT";69;-36.823389;174.750405
14742971066;2015-11-19 00:31:02;347;55963;"LIGHT";101;-36.722115;174.714028
14752480331;2015-11-19 05:58:40;151;55963;"LIGHT";104;-36.762352;174.738273
14670588923;2015-11-16 18:17:03;37;55963;"LIGHT";102;-36.811112;174.754462
14722227602;2015-11-18 06:09:13;135;55963;"LIGHT";102;-36.75633;174.732063
14752461709;2015-11-19 05:57:53;139;55963;"LIGHT";103;-36.7534;174.728627
14692454307;2015-11-17 06:10:01;217;55963;"LIGHT";102;-36.809976;174.755676
14728319748;2015-11-18 17:46:21;331;55963;"LIGHT";101;-36.745493;174.721931
14728267251;2015-11-18 17:40:39;5;55963;"LIGHT";72;-36.81965;174.749674
14760856091;2015-11-19 18:27:48;10;55963;"LIGHT";75;-36.823228;174.750144
14780902048;2015-11-20 05:36:47;153;55963;"LIGHT";95;-36.763054;174.738688
14692446757;2015-11-17 06:09:43;211;55963;"LIGHT";102;-36.806279;174.759081
14701163200;2015-11-17 18:46:24;334;55963;"LIGHT";101;-36.784465;174.750447
14728289536;2015-11-18 17:42:54;333;55963;"LIGHT";102;-36.790565;174.754204
14780853912;2015-11-20 05:33:27;164;55963;"LIGHT";101;-36.721262;174.713861
14670627907;2015-11-16 18:18:12;320;55963;"LIGHT";102;-36.795811;174.758627
14642871984;2015-11-15 18:24:12;340;55963;"LIGHT";90;-36.732018;174.715881
14701061034;2015-11-17 18:42:53;27;55963;"LIGHT";66;-36.826939;174.747938
14728338171;2015-11-18 17:48:09;339;55963;"LIGHT";101;-36.719221;174.712936
14752549634;2015-11-19 06:03:47;208;55963;"LIGHT";70;-36.827859;174.747642
14752434004;2015-11-19 05:56:00;169;55963;"LIGHT";94;-36.730111;174.715312
14681361816;2015-11-16 23:35:38;214;55963;"LIGHT";28;-36.71819;174.713269
14701203075;2015-11-17 18:47:27;337;55963;"LIGHT";101;-36.770162;174.741825
14670588944;2015-11-16 18:17:21;36;55963;"LIGHT";102;-36.807445;174.757903
14670793653;2015-11-16 18:23:30;355;55963;"LIGHT";102;-36.726772;174.714822
14701267508;2015-11-17 18:49:12;326;55963;"LIGHT";93;-36.749369;174.724763
14722194971;2015-11-18 06:06:48;168;55963;"LIGHT";103;-36.72287;174.71432
14653870435;2015-11-16 00:12:14;101;55963;"LIGHT";41;-36.735934;174.717259
14728314260;2015-11-18 17:45:27;316;55963;"LIGHT";101;-36.756465;174.732038
14683086557;2015-11-17 00:26:45;356;55963;"LIGHT";102;-36.726666;174.714805
14660495940;2015-11-16 03:46:46;162;55963;"LIGHT";101;-36.72071;174.713683
14670719040;2015-11-16 18:21:33;318;55963;"LIGHT";104;-36.753674;174.728822
14642689183;2015-11-15 18:17:09;347;55963;"LIGHT";67;-36.820569;174.74974
14670643671;2015-11-16 18:18:42;333;55963;"LIGHT";99;-36.789802;174.753748
14760835617;2015-11-19 18:27:14;27;55963;"LIGHT";70;-36.828802;174.7467
14670663653;2015-11-16 18:19:37;333;55963;"LIGHT";97;-36.777374;174.746023
