"id";"event_timestamp";"course_over_ground";"machine_id";"vehicle_weight_type";"speed_gps_kph";"latitude";"longitude"
14697201146;2015-11-17 15:48:00;332;15938;"HEAVY";91;-36.789787;174.753663
14697170327;2015-11-17 15:45:24;349;15938;"HEAVY";79;-36.820392;174.749695
14697170320;2015-11-17 15:44:55;27;15938;"HEAVY";79;-36.825872;174.748566
14645289353;2015-11-15 19:42:25;148;15938;"HEAVY";23;-36.792175;174.755499
14669147486;2015-11-16 17:23:21;4;15938;"HEAVY";90;-36.80086;174.761353
14672352362;2015-11-16 19:09:30;69;15938;"HEAVY";24;-36.751251;174.724266
14673137513;2015-11-16 19:31:58;207;15938;"HEAVY";76;-36.827869;174.74749
14710966673;2015-11-17 23:34:40;155;15938;"HEAVY";87;-36.744347;174.721329
14641167199;2015-11-15 17:08:32;37;15938;"HEAVY";91;-36.808883;174.756381
14644706610;2015-11-15 19:23:54;140;15938;"HEAVY";6;-36.754524;174.730248
14669255403;2015-11-16 17:28:07;303;15938;"HEAVY";11;-36.751031;174.725439
14672639960;2015-11-16 19:17:44;142;15938;"HEAVY";7;-36.762007;174.73807
14645388906;2015-11-15 19:45:32;184;15938;"HEAVY";15;-36.800957;174.761536
14711110980;2015-11-17 23:39:25;158;15938;"HEAVY";90;-36.798602;174.761151
14711186578;2015-11-17 23:41:50;208;15938;"HEAVY";66;-36.825608;174.749062
14645488963;2015-11-15 19:48:54;203;15938;"HEAVY";73;-36.82415;174.75
14641216275;2015-11-15 17:11:46;336;15938;"HEAVY";92;-36.770076;174.741184
14669147484;2015-11-16 17:23:11;17;15938;"HEAVY";91;-36.803058;174.760716
14710913671;2015-11-17 23:33:07;171;15938;"HEAVY";89;-36.724117;174.714653
14641167202;2015-11-15 17:08:42;36;15938;"HEAVY";91;-36.807075;174.758115
14641197358;2015-11-15 17:10:44;333;15938;"HEAVY";90;-36.782791;174.748789
14711058905;2015-11-17 23:37:39;153;15938;"HEAVY";87;-36.778077;174.746568
14672992268;2015-11-16 19:27:52;142;15938;"HEAVY";43;-36.796716;174.759747
14645225597;2015-11-15 19:40:19;164;15938;"HEAVY";10;-36.788101;174.752833
14644706604;2015-11-15 19:23:48;142;15938;"HEAVY";0;-36.754494;174.730224
14697258014;2015-11-17 15:52:18;348;15938;"HEAVY";87;-36.739763;174.719484
14710930790;2015-11-17 23:33:38;165;15938;"HEAVY";92;-36.731078;174.71562
14669188266;2015-11-16 17:24:40;333;15938;"HEAVY";90;-36.785526;174.750973
14673113111;2015-11-16 19:31:34;194;15938;"HEAVY";79;-36.823602;174.750223
14641156702;2015-11-15 17:07:53;13;15938;"HEAVY";89;-36.816212;174.75033
14645405785;2015-11-15 19:46:08;196;15938;"HEAVY";30;-36.803141;174.760865
14711093247;2015-11-17 23:38:43;152;15938;"HEAVY";93;-36.790821;174.754544
14669188272;2015-11-16 17:25:00;333;15938;"HEAVY";90;-36.781475;174.748474
14641177711;2015-11-15 17:09:12;3;15938;"HEAVY";91;-36.800798;174.761132
14644781163;2015-11-15 19:26:08;137;15938;"HEAVY";8;-36.756236;174.732088
14697231912;2015-11-17 15:50:30;319;15938;"HEAVY";91;-36.759283;174.735355
14669147487;2015-11-16 17:23:29;344;15938;"HEAVY";90;-36.799066;174.761157
14669161412;2015-11-16 17:23:48;321;15938;"HEAVY";91;-36.795447;174.75822
14697209368;2015-11-17 15:48:30;333;15938;"HEAVY";90;-36.7837;174.749911
14641167206;2015-11-15 17:09:02;17;15938;"HEAVY";91;-36.803013;174.760548
14669119310;2015-11-16 17:21:59;13;15938;"HEAVY";85;-36.816723;174.750397
14711149839;2015-11-17 23:40:27;217;15938;"HEAVY";81;-36.810239;174.755479
14697238061;2015-11-17 15:50:52;316;15938;"HEAVY";86;-36.755775;174.731207
14711110986;2015-11-17 23:39:33;176;15938;"HEAVY";88;-36.800353;174.761581
14711167834;2015-11-17 23:40:57;196;15938;"HEAVY";81;-36.815539;174.751094
14641139079;2015-11-15 17:07:08;27;15938;"HEAVY";82;-36.824866;174.749109
14710949004;2015-11-17 23:34:19;168;15938;"HEAVY";90;-36.739881;174.719653
14669237962;2015-11-16 17:27:23;314;15938;"HEAVY";63;-36.755345;174.730348
14697192601;2015-11-17 15:47:02;7;15938;"HEAVY";90;-36.801117;174.761347
14711131761;2015-11-17 23:39:54;203;15938;"HEAVY";82;-36.804656;174.76022
14644580979;2015-11-15 19:20:10;70;15938;"HEAVY";6;-36.750895;174.725456
14641255136;2015-11-15 17:13:53;313;15938;"HEAVY";23;-36.751178;174.725303
14645289349;2015-11-15 19:42:24;148;15938;"HEAVY";255;-36.792125;174.75546
14645077367;2015-11-15 19:35:34;152;15938;"HEAVY";14;-36.777975;174.7465
14672609226;2015-11-16 19:16:50;136;15938;"HEAVY";38;-36.75843;174.734709
14641233874;2015-11-15 17:12:49;315;15938;"HEAVY";74;-36.757939;174.733153
14697265251;2015-11-17 15:53:02;345;15938;"HEAVY";84;-36.730843;174.715378
14711005179;2015-11-17 23:36:02;136;15938;"HEAVY";90;-36.758842;174.735174
14711212506;2015-11-17 23:42:06;207;15938;"HEAVY";62;-36.82765;174.747695
14645021835;2015-11-15 19:33:48;156;15938;"HEAVY";18;-36.773934;174.743996
14645472318;2015-11-15 19:48:36;173;15938;"HEAVY";77;-36.820818;174.750078
14641225014;2015-11-15 17:12:06;343;15938;"HEAVY";91;-36.76578;174.73924
14645189805;2015-11-15 19:39:08;152;15938;"HEAVY";10;-36.78608;174.751583
14672376101;2015-11-16 19:10:11;95;15938;"HEAVY";25;-36.750629;174.726467
14697178671;2015-11-17 15:45:31;8;15938;"HEAVY";82;-36.819003;174.749679
14697271409;2015-11-17 15:53:43;346;15938;"HEAVY";89;-36.721814;174.713924
14710990291;2015-11-17 23:35:31;138;15938;"HEAVY";91;-36.753812;174.729129
14669132208;2015-11-16 17:22:31;37;15938;"HEAVY";90;-36.810685;174.754783
14673113110;2015-11-16 19:31:28;173;15938;"HEAVY";79;-36.822432;174.750308
14645450646;2015-11-15 19:47:34;217;15938;"HEAVY";64;-36.810899;174.754834
14645505293;2015-11-15 19:49:19;207;15938;"HEAVY";70;-36.828211;174.747301
14672458183;2015-11-16 19:12:27;143;15938;"HEAVY";0;-36.75473;174.730448
14711075721;2015-11-17 23:38:01;153;15938;"HEAVY";86;-36.782383;174.749262
14672849415;2015-11-16 19:23:38;153;15938;"HEAVY";22;-36.781063;174.748438
14697184768;2015-11-17 15:46:42;28;15938;"HEAVY";91;-36.805427;174.759551
14645156352;2015-11-15 19:38:04;153;15938;"HEAVY";19;-36.784061;174.750319
14672966109;2015-11-16 19:27:08;146;15938;"HEAVY";38;-36.793086;174.756244
14669105586;2015-11-16 17:21:41;348;15938;"HEAVY";81;-36.820405;174.749711
14711022373;2015-11-17 23:36:23;152;15938;"HEAVY";88;-36.762691;174.738504
14643898823;2015-11-15 18:58:15;-1;15938;"HEAVY";5;-36.759618;174.735158
14710930797;2015-11-17 23:33:48;155;15938;"HEAVY";89;-36.73323;174.71657
14711039713;2015-11-17 23:37:17;156;15938;"HEAVY";90;-36.773736;174.743898
14697271410;2015-11-17 15:53:53;340;15938;"HEAVY";91;-36.719657;174.71311
14672764693;2015-11-16 19:21:19;157;15938;"HEAVY";51;-36.772832;174.743391
14711186559;2015-11-17 23:41:21;181;15938;"HEAVY";80;-36.820195;174.750046
14710990292;2015-11-17 23:35:41;135;15938;"HEAVY";89;-36.755469;174.731072
14641208123;2015-11-15 17:11:14;333;15938;"HEAVY";93;-36.776595;174.744899
14711005184;2015-11-17 23:36:12;144;15938;"HEAVY";89;-36.760577;174.736954
14645349213;2015-11-15 19:44:19;148;15938;"HEAVY";23;-36.797633;174.760538
14697271408;2015-11-17 15:53:33;351;15938;"HEAVY";89;-36.724026;174.714435
14641147513;2015-11-15 17:07:17;10;15938;"HEAVY";71;-36.823223;174.749917
14669212703;2015-11-16 17:25:52;337;15938;"HEAVY";87;-36.77106;174.742163
14672639961;2015-11-16 19:18:02;151;15938;"HEAVY";0;-36.762218;174.738204
14645128562;2015-11-15 19:37:10;153;15938;"HEAVY";19;-36.782023;174.749048
14697245133;2015-11-17 15:51:13;321;15938;"HEAVY";90;-36.752355;174.727365
14644604166;2015-11-15 19:20:33;69;15938;"HEAVY";0;-36.750751;174.726052
14645103265;2015-11-15 19:36:21;153;15938;"HEAVY";28;-36.780004;174.747785
14711022377;2015-11-17 23:36:34;160;15938;"HEAVY";87;-36.7649;174.739674
14641147520;2015-11-15 17:07:30;346;15938;"HEAVY";78;-36.820842;174.749563
14672896820;2015-11-16 19:25:07;153;15938;"HEAVY";37;-36.787131;174.752233
14672741001;2015-11-16 19:20:59;156;15938;"HEAVY";42;-36.770715;174.742278
14641167203;2015-11-15 17:08:52;26;15938;"HEAVY";90;-36.805116;174.759585
14641156707;2015-11-15 17:08:12;36;15938;"HEAVY";91;-36.812464;174.752927
14672352384;2015-11-16 19:09:48;69;15938;"HEAVY";6;-36.751126;174.724642
14672522040;2015-11-16 19:14:19;142;15938;"HEAVY";4;-36.754891;174.730608
14711093245;2015-11-17 23:38:33;153;15938;"HEAVY";94;-36.788706;174.753229
14645488965;2015-11-15 19:49:06;207;15938;"HEAVY";76;-36.826129;174.748687
14669200942;2015-11-16 17:25:30;333;15938;"HEAVY";89;-36.775404;174.744672
14669200944;2015-11-16 17:25:41;335;15938;"HEAVY";86;-36.77324;174.74335
14673068635;2015-11-16 19:30:29;216;15938;"HEAVY";66;-36.811904;174.753881
14697184765;2015-11-17 15:46:32;38;15938;"HEAVY";91;-36.807327;174.758014
14711167835;2015-11-17 23:41:09;191;15938;"HEAVY";79;-36.81784;174.750531
14644552957;2015-11-15 19:18:56;70;15938;"HEAVY";22;-36.751234;174.724298
14644633353;2015-11-15 19:21:52;145;15938;"HEAVY";1;-36.750965;174.726746
14697184759;2015-11-17 15:46:12;37;15938;"HEAVY";91;-36.810962;174.754609
14644633347;2015-11-15 19:21:34;104;15938;"HEAVY";17;-36.750658;174.726383
14697224203;2015-11-17 15:49:40;336;15938;"HEAVY";91;-36.769433;174.741372
14669237959;2015-11-16 17:27:09;316;15938;"HEAVY";70;-36.756905;174.732443
